logged_at,event_type,shop_id,shop_name,actor_user_id,actor_name,invoice_id,invoice_number,source,product_id,product_name_snapshot,barcode,quantity,unit_price,line_total,invoice_total,payment_mode,payment_details
2026-07-15T20:09:04+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000102,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-15T20:09:05+05:30,invoice.finalized,1,Shop One,3,Cashier One,2,2,checkout,1,X 750ml,8903000000102,1,100.00,100.00,100.00,card,"[{""amount"": ""100.00"", ""mode"": ""card""}]"
2026-07-15T20:09:11+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000103,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-15T20:09:12+05:30,invoice.finalized,1,Shop One,3,Cashier One,2,2,checkout,1,X 750ml,8903000000103,2,100.00,200.00,200.00,upi,"[{""amount"": ""200.00"", ""mode"": ""upi""}]"
2026-07-15T20:09:19+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000104,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-15T20:09:19+05:30,invoice.finalized,1,Shop One,3,Cashier One,2,2,checkout,1,X 750ml,8903000000104,2,100.00,200.00,200.00,upi,"[{""amount"": ""200.00"", ""mode"": ""upi""}]"
2026-07-15T20:09:27+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000105,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-15T20:09:27+05:30,invoice.finalized,1,Shop One,3,Cashier One,2,2,checkout,1,X 750ml,8903000000105,1,100.00,100.00,100.00,upi,"[{""amount"": ""100.00"", ""mode"": ""upi""}]"
2026-07-15T20:09:39+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000007,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-15T20:09:46+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-15T20:09:52+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000009,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-15T20:10:00+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000010,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-15T20:10:07+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000011,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-15T20:10:14+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000013,1,100.00,100.00,100.00,card,"[{""amount"": ""100.00"", ""mode"": ""card""}]"
2026-07-15T20:10:21+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000012,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
