2026-07-13T22:10:03+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-13T22:10:14+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000006,3,3,0,100.00,300.00
2026-07-13T22:10:22+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000007,5,5,0,100.00,500.00
2026-07-13T22:10:32+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000008,5,5,0,100.00,500.00
2026-07-13T22:10:42+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000009,5,5,0,100.00,500.00
2026-07-13T22:10:51+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000010,1,1,0,100.00,100.00
2026-07-13T22:11:08+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000011,5,5,0,50.00,250.00
2026-07-13T22:11:18+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000012,5,5,0,100.00,500.00
2026-07-13T22:11:29+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000013,5,5,0,100.00,500.00
2026-07-13T22:11:39+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000016,5,5,0,100.00,500.00
2026-07-13T22:11:48+05:30,lot.received,1,Shop One,2,Receiver One,1,1,Vendor One,,2026-07-13,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000014,5,5,0,100.00,500.00
